id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
18,Amran,governance,4.0,y,"According to your opinion, Is Local Council  active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Is your local council active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,27.0,38.57142857142858
18,Amran,governance,4.0,y,"According to your opinion, Is Local Council  active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Is your local council active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,5.0,7.142857142857142
18,Amran,governance,5.0,y,"According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are political parties in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,8.0,11.428571428571429
18,Amran,governance,5.0,y,"According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are political parties in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,18.0,25.71428571428571
18,Amran,governance,5.0,y,"According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are political parties in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,27.0,38.57142857142858
18,Amran,governance,5.0,y,"According to your opinion, Are Political Parties active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are political parties in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,2.0,2.857142857142857
18,Amran,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,8.0,11.428571428571429
18,Amran,governance,6.0,y,"According to your opinion, Are Tribal leaders active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the tribal leaders in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,61.0,87.14285714285714
18,Amran,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,1.0,1.4285714285714286
18,Amran,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,16.0,22.857142857142858
18,Amran,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,24.0,34.285714285714285
18,Amran,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,2.0,2.857142857142857
18,Amran,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,17.0,24.285714285714285
18,Amran,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,12.0,17.142857142857142
18,Amran,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,10.0,14.285714285714285
18,Amran,media access,1.0,y,Do you have internet access?,Do you have access to the internet? ,,No,No,,1,51.0,72.85714285714285
18,Amran,media access,1.0,y,Do you have internet access?,Do you have access to the internet? ,,Yes,Yes,,2,19.0,27.142857142857142
18,Amran,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,In a very bad direction,The wrong direction,,1,6.0,8.571428571428571
18,Amran,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,To some extent in a bad direction,Tending to the wrong direction,,2,9.0,12.857142857142856
18,Amran,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,To some extent in the right direction,Tending to the right direction,,4,2.0,2.857142857142857
18,Amran,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,In the right direction,The right direction,,5,1.0,1.4285714285714286
18,Amran,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,2,No,,2,1.0,1.4285714285714286
18,Amran,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,3,Maybe,,3,1.0,1.4285714285714286
18,Amran,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,2,No,,2,1.0,1.4285714285714286
18,Amran,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,3,Maybe,,3,4.0,5.714285714285714
18,Amran,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,4,Yes,,4,1.0,1.4285714285714286
18,Amran,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,I strongly believe south Yemen should be independent,Absolutely,,5,1.0,1.4285714285714286
18,Amran,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Not available,Never,,1,16.0,22.857142857142858
18,Amran,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Hardly available,Hardly ever,,2,34.0,48.57142857142857
