id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,question_scale,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
18,Amran,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,5.0,Not active at all,Not active at all,,2,2.0,2.857142857142857
18,Amran,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,5.0,Neither positive nor negative,Neither positive nor negative,,4,6.0,8.571428571428571
18,Amran,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,5.0,Active in a positive way,In a positive way,,5,58.0,82.85714285714286
18,Amran,security,5.0,,"In reality, who brings security to this area? First answer",Which organization or entity provides the most security to your area?,,,Aqil/ Sheikhs,The Aqil and Sheikhs,,1,33.0,47.14285714285714
18,Amran,security,5.0,,"In reality, who brings security to this area? First answer",Which organization or entity provides the most security to your area?,,,Houthis,The Houthis,,3,17.0,24.285714285714285
18,Amran,security,5.0,,"In reality, who brings security to this area? First answer",Which organization or entity provides the most security to your area?,,,Police/ Security forces,The police and security forces,,6,18.0,25.71428571428571
18,Amran,security,6.0,,"In your opinion, what are the main reasons behind the deterioration of security situation in your area? First",What is the main reason behind the deterioration of the security situation in your area?,,,Military intervention by Arab alliance,Military intervention by the Arab Alliance,,1,24.0,34.285714285714285
18,Amran,security,6.0,,"In your opinion, what are the main reasons behind the deterioration of security situation in your area? First",What is the main reason behind the deterioration of the security situation in your area?,,,War/ violent clashes,War and violent clashes,,2,18.0,25.71428571428571
18,Amran,security,6.0,,"In your opinion, what are the main reasons behind the deterioration of security situation in your area? First",What is the main reason behind the deterioration of the security situation in your area?,,,Political and tribal differences,Political and tribal differences,,3,4.0,5.714285714285714
18,Amran,work & education,1.0,,What is your status,What is your employment status?,,,School student,School student,,1,14.0,20.0
18,Amran,work & education,1.0,,What is your status,What is your employment status?,,,Employed,Employed,,2,3.0,4.285714285714286
18,Amran,work & education,1.0,,What is your status,What is your employment status?,,,I am unemployed,Unemployed,,3,3.0,4.285714285714286
18,Amran,work & education,1.0,,What is your status,What is your employment status?,,,I am a housewife,Housewife,,4,29.0,41.42857142857143
18,Amran,work & education,1.0,,What is your status,What is your employment status?,,,I work in my own business,Self-employed,,6,12.0,17.142857142857142
18,Amran,work & education,1.0,,What is your status,What is your employment status?,,,I used to work in my own business but it closed because of other reasons,Other,,x,1.0,1.4285714285714286
18,Amran,work & education,2.0,,In what physical condition is your school/university/work/vocational training?,"What physical condition is your school, university, work, or vocational training building/s in?",,3.0,The building is old and needs construction,The building is old and needs to be renovated,,2,8.0,11.428571428571429
18,Amran,work & education,2.0,,In what physical condition is your school/university/work/vocational training?,"What physical condition is your school, university, work, or vocational training building/s in?",,3.0,The building is in perfect condition,The building is in perfect condition,,3,9.0,12.857142857142856
18,Amran,work & education,3.0,,How much time do you spend at school/university/work/vocational training?,"How much time per day do you spend at school, university, work, and/or vocational training? ",,4.0,1-4 hours,1-4 hours,,1,10.0,14.285714285714285
18,Amran,work & education,3.0,,How much time do you spend at school/university/work/vocational training?,"How much time per day do you spend at school, university, work, and/or vocational training? ",,4.0,5-8 hours,5-8 hours,,2,12.0,17.142857142857142
18,Amran,work & education,3.0,,How much time do you spend at school/university/work/vocational training?,"How much time per day do you spend at school, university, work, and/or vocational training? ",,4.0,9-12 hours,9-12 hours,,3,7.0,10.0
18,Amran,work & education,4.0,,"On a scale ranging from 1 to 5 in which ""1"" means ""not prepared at all"" and ""5"" means ""very prepared"", how do evaluate how you feel in terms of how school/university/work/vocational training prepares you for a good future life?","Has your school, university, work or vocational training adequately prepared you to lead a good future life?",,5.0,2,"No, not really",,2,1.0,1.4285714285714286
18,Amran,work & education,4.0,,"On a scale ranging from 1 to 5 in which ""1"" means ""not prepared at all"" and ""5"" means ""very prepared"", how do evaluate how you feel in terms of how school/university/work/vocational training prepares you for a good future life?","Has your school, university, work or vocational training adequately prepared you to lead a good future life?",,5.0,3,I'm not sure,,3,7.0,10.0
18,Amran,work & education,4.0,,"On a scale ranging from 1 to 5 in which ""1"" means ""not prepared at all"" and ""5"" means ""very prepared"", how do evaluate how you feel in terms of how school/university/work/vocational training prepares you for a good future life?","Has your school, university, work or vocational training adequately prepared you to lead a good future life?",,5.0,4,"Yes, mostly",,4,4.0,5.714285714285714
18,Amran,work & education,4.0,,"On a scale ranging from 1 to 5 in which ""1"" means ""not prepared at all"" and ""5"" means ""very prepared"", how do evaluate how you feel in terms of how school/university/work/vocational training prepares you for a good future life?","Has your school, university, work or vocational training adequately prepared you to lead a good future life?",,5.0,Very prepared,"Yes, definitely",,5,4.0,5.714285714285714
18,Amran,work & education,5.0,,How close is the school/university/work/vocational training you attend to your house?,"How close to your house is the school, university, work, or vocational training that you attend?",,6.0,0-1 km,0-1 km,,1,3.0,4.285714285714286
18,Amran,work & education,5.0,,How close is the school/university/work/vocational training you attend to your house?,"How close to your house is the school, university, work, or vocational training that you attend?",,6.0,2-5 km,2-5 km,,2,12.0,17.142857142857142
18,Amran,work & education,5.0,,How close is the school/university/work/vocational training you attend to your house?,"How close to your house is the school, university, work, or vocational training that you attend?",,6.0,6-10 km,6-10 km,,3,2.0,2.857142857142857
18,Amran,work & education,6.0,,How do you get to your school/university/work/vocational training?,"How do you get to your school, university, work, or vocational training?",,,I take a private bus,I take a private bus,,1,1.0,1.4285714285714286
18,Amran,work & education,6.0,,How do you get to your school/university/work/vocational training?,"How do you get to your school, university, work, or vocational training?",,,I take a public bus,I take a public bus,,2,4.0,5.714285714285714
18,Amran,work & education,6.0,,How do you get to your school/university/work/vocational training?,"How do you get to your school, university, work, or vocational training?",,,I walk alone,I walk alone,,3,2.0,2.857142857142857
18,Amran,work & education,6.0,,How do you get to your school/university/work/vocational training?,"How do you get to your school, university, work, or vocational training?",,,I walk with my mom/dad/ relative/friend,I walk with a relative or friend,,4,10.0,14.285714285714285
18,Amran,work & education,7.0,,"On a scale ranging from 1 to 5 in which ""1"" means ""not valued at all"" and ""5"" means ""very valued"", how do evaluate how you feel treated by your teachers/bosses/professors?","How valued are you by your teachers, bosses, and/or professors?",,5.0,3,Neither valued nor not valued,,4,8.0,11.428571428571429
