id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
2,Abyan,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
3,Sana'a City,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,2,1.428571429
4,al-Baydha',international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,4,10
5,Taiz,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,9,4.736842105
6,al-Jawf,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
7,Hajja,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,15,12.5
8,al-Hudaida,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
9,Hadhramawt,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,2,2.5
10,Dhamar,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,17,17
11,Shabwa,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,7,17.5
12,Sana'a,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,1,1.428571429
13,Aden,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
14,Lahj,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,5,8.333333333
15,Marib,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
16,al-Mahweet,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,8,20
17,al-Mahra,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
18,Amran,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,1,1.428571429
19,al-Dhali',international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,1,2.5
20,Rayma,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,2,Negative,,2,2,6.666666667
1,Ibb,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,53,31.17647059
2,Abyan,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,7,23.33333333
3,Sana'a City,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,10,7.142857143
4,al-Baydha',international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,15
5,Taiz,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,15,7.894736842
6,al-Jawf,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,9,30
7,Hajja,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,40,33.33333333
8,al-Hudaida,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,20,11.76470588
9,Hadhramawt,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,6.25
10,Dhamar,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,19,19
11,Shabwa,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,15
12,Sana'a,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,8.571428571
13,Aden,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,12,24
14,Lahj,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,1.666666667
15,Marib,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,10
16,al-Mahweet,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,2.5
17,al-Mahra,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
18,Amran,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,11,15.71428571
19,al-Dhali',international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,2.5
20,Rayma,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,7,23.33333333
1,Ibb,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,27,15.88235294
2,Abyan,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,4,13.33333333
3,Sana'a City,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,18,12.85714286
4,al-Baydha',international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
5,Taiz,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,17,8.947368421
6,al-Jawf,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,8,26.66666667
7,Hajja,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,16,13.33333333
8,al-Hudaida,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,15,8.823529412
9,Hadhramawt,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,1,1.25
10,Dhamar,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,3,3
11,Shabwa,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,2,5
12,Sana'a,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,4,5.714285714
13,Aden,international relations,11,,How do you evaluate the role that China plays in Yemen?,"In your opinion, is China playing a positive or negative role in Yemen?",,4,Positive,,4,7,14
